code_postal,lat,lon
3290,46.498809338461534,3.665559853846154
3300,46.15322293181818,3.4754636136363644
3310,46.270270411111106,2.657611005555556
3320,46.73351920000001,2.9494543437499994
3330,46.206411,3.026935133333333
3340,46.437670761904755,3.4092125999999996
3350,46.58196070588235,2.799135823529412
3360,46.646524875,2.6624241250000003
3370,46.449938312499995,2.4059366250000003
3380,46.365120978571426,2.438683042857143
3390,46.34701153333333,2.9291292
3400,46.61800554736842,3.380174668421052
3410,46.335402959999996,2.5644298600000006
3420,46.195156286666666,2.622951373333333
3430,46.44471124471154,2.828121758653846
3440,46.45299009090909,2.970471090909091
3450,46.13983125855263,3.045626492763158
3460,46.65442049999999,3.2667167294117654
3470,46.474532494444446,3.7734529277777775
3500,46.327196823529405,3.2442951764705885
3510,46.447646214285726,3.9498698571428577
